location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,-1.2302285,116.85083,89.0,28800,Asia/Singapore,GMT+8
1,-0.52724075,117.1339,20.0,28800,Asia/Singapore,GMT+8

location_id,time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
0,2021-12-23,24.00,28.5,23.1,18.0,24.00,0.424
0,2021-12-24,0.20,30.4,23.6,10.1,0.20,0.417
0,2021-12-25,11.40,28.4,24.3,10.2,11.40,0.417
0,2021-12-26,32.20,30.4,24.2,10.5,32.20,0.421
0,2021-12-27,13.00,29.2,24.0,9.7,13.00,0.425
0,2021-12-28,14.70,29.3,23.4,11.1,14.70,0.425
0,2021-12-29,18.40,27.5,23.5,10.3,18.40,0.426
0,2021-12-30,1.40,30.9,23.5,11.8,1.40,0.423
0,2021-12-31,12.80,31.0,23.6,11.8,12.80,0.420
0,2022-01-01,4.40,30.2,24.0,14.0,4.40,0.421
0,2022-01-02,4.00,30.7,23.8,11.0,4.00,0.420
0,2022-01-03,31.90,28.4,23.6,13.0,31.90,0.426
0,2022-01-04,8.40,29.1,23.6,11.7,8.40,0.425
0,2022-01-05,11.90,31.3,23.9,14.4,11.90,0.422
0,2022-01-06,13.60,29.4,23.4,16.9,13.60,0.423
0,2022-01-07,21.00,30.2,23.5,9.7,21.00,0.422
0,2022-01-08,0.60,28.8,24.1,10.8,0.60,0.423
0,2022-01-09,14.10,31.1,24.0,13.1,14.10,0.419
0,2022-01-10,15.90,29.7,23.5,10.7,15.90,0.424
0,2022-01-11,33.60,28.2,23.3,15.7,33.60,0.425
0,2022-01-12,38.60,28.8,23.0,9.1,38.60,0.428
0,2022-01-13,10.70,28.5,23.8,9.3,10.70,0.425
0,2022-01-14,10.00,30.0,23.0,12.0,10.00,0.419
0,2022-01-15,13.10,30.5,23.1,12.6,13.10,0.422
0,2022-01-16,1.00,28.2,23.9,14.1,1.00,0.422
0,2022-01-17,0.30,31.0,24.0,15.0,0.30,0.416
0,2022-01-18,8.60,31.0,24.1,12.3,8.60,0.416
0,2022-01-19,28.30,26.3,23.0,12.9,28.30,0.426
0,2022-01-20,20.50,28.5,24.0,11.6,20.50,0.424
0,2022-01-21,8.50,27.5,23.5,10.4,8.50,0.428
0,2022-01-22,16.80,29.9,24.0,10.3,16.80,0.422
0,2022-01-23,5.80,29.2,23.3,12.0,5.80,0.424
0,2022-01-24,11.60,30.4,24.6,10.8,11.60,0.421
0,2022-01-25,24.80,29.0,24.0,10.0,24.80,0.420
0,2022-01-26,6.00,30.0,24.5,8.4,6.00,0.418
0,2022-01-27,32.00,30.1,23.6,11.3,32.00,0.416
0,2022-01-28,39.60,29.4,23.0,10.4,39.60,0.422
0,2022-01-29,4.90,29.6,24.0,9.8,4.90,0.421
0,2022-01-30,0.70,30.4,24.7,10.7,0.70,0.416
0,2022-01-31,6.20,31.1,24.5,15.9,6.20,0.411
0,2022-02-01,8.70,30.8,22.8,14.2,8.70,0.412
0,2022-02-02,2.60,30.8,24.5,11.7,2.60,0.406
0,2022-02-03,0.80,30.5,24.5,10.9,0.80,0.403
0,2022-02-04,27.90,29.9,23.5,11.7,27.90,0.402
0,2022-02-05,12.20,29.8,24.8,9.1,12.20,0.405
0,2022-02-06,30.50,29.2,23.4,11.5,30.50,0.413
0,2022-02-07,23.70,28.6,23.8,11.9,23.70,0.414
0,2022-02-08,4.30,29.0,23.0,9.5,4.30,0.417
0,2022-02-09,33.20,29.0,23.4,9.6,33.20,0.422
0,2022-02-10,5.50,29.7,24.2,6.9,5.50,0.422
0,2022-02-11,15.90,27.8,23.5,10.6,15.90,0.423
0,2022-02-12,22.10,26.2,23.2,7.0,22.10,0.427
0,2022-02-13,1.00,29.5,24.1,13.0,1.00,0.423
0,2022-02-14,2.20,30.0,24.9,10.9,2.20,0.417
0,2022-02-15,21.90,29.5,23.1,10.9,21.90,0.416
0,2022-02-16,40.80,28.6,23.0,11.6,40.80,0.426
0,2022-02-17,5.70,30.7,24.6,15.9,5.70,0.423
0,2022-02-18,38.90,26.9,23.6,7.5,38.90,0.427
0,2022-02-19,18.50,27.9,24.0,7.2,18.50,0.428
0,2022-02-20,28.00,27.7,22.5,12.6,28.00,0.428
0,2022-02-21,0.80,28.5,23.9,12.9,0.80,0.424
0,2022-02-22,13.60,29.6,23.4,10.7,13.60,0.419
0,2022-02-23,13.00,29.9,23.1,13.5,13.00,0.415
0,2022-02-24,8.30,26.2,23.4,11.3,8.30,0.418
0,2022-02-25,0.20,30.9,23.6,10.8,0.20,0.415
0,2022-02-26,0.10,31.5,24.0,16.3,0.10,0.408
0,2022-02-27,1.80,31.6,24.6,12.7,1.80,0.401
0,2022-02-28,0.10,31.6,25.1,13.4,0.10,0.391
0,2022-03-01,0.70,31.7,23.8,12.3,0.70,0.385
0,2022-03-02,21.70,30.2,23.5,13.7,21.70,0.389
0,2022-03-03,5.30,30.0,23.7,11.7,5.30,0.395
0,2022-03-04,14.80,30.4,24.2,11.7,14.80,0.390
0,2022-03-05,40.40,28.5,23.1,10.0,40.40,0.399
0,2022-03-06,8.00,28.5,23.4,9.7,8.00,0.402
0,2022-03-07,19.60,28.4,23.1,14.7,19.60,0.413
0,2022-03-08,1.10,30.4,24.2,9.7,1.10,0.414
0,2022-03-09,31.40,29.7,23.9,13.0,31.40,0.417
0,2022-03-10,10.10,29.2,24.2,12.6,10.10,0.415
0,2022-03-11,9.80,28.8,23.5,13.0,9.80,0.416
0,2022-03-12,12.70,29.7,24.1,14.9,12.70,0.421
0,2022-03-13,19.60,25.8,24.3,10.0,19.60,0.424
0,2022-03-14,0.80,30.0,24.0,11.3,0.80,0.421
0,2022-03-15,8.60,30.8,25.0,12.2,8.60,0.417
0,2022-03-16,34.20,29.3,23.2,13.0,34.20,0.424
0,2022-03-17,1.10,30.2,24.9,9.9,1.10,0.417
0,2022-03-18,22.60,29.0,23.8,11.7,22.60,0.416
0,2022-03-19,10.80,30.0,23.3,8.9,10.80,0.417
0,2022-03-20,71.30,28.5,23.1,10.3,71.30,0.424
0,2022-03-21,2.50,31.4,24.3,9.6,2.50,0.421
0,2022-03-22,29.80,28.5,23.2,9.9,29.80,0.426
0,2022-03-23,6.20,30.7,24.5,11.2,6.20,0.423
0,2022-03-24,0.20,31.4,24.5,10.6,0.20,0.419
0,2022-03-25,5.40,29.5,24.9,10.1,5.40,0.415
0,2022-03-26,1.70,31.1,25.0,11.0,1.70,0.416
0,2022-03-27,7.70,27.9,23.6,14.3,7.70,0.421
0,2022-03-28,0.30,29.5,24.4,11.4,0.30,0.418
0,2022-03-29,10.10,29.2,26.0,11.3,10.10,0.412
0,2022-03-30,10.10,29.3,24.2,11.5,10.10,0.407
0,2022-03-31,0.80,30.7,25.5,11.0,0.80,0.405
0,2022-04-01,20.10,29.5,23.2,11.4,20.10,0.402
0,2022-04-02,16.00,29.4,23.8,10.8,16.00,0.402
0,2022-04-03,21.50,28.2,23.5,10.1,21.50,0.403
0,2022-04-04,6.30,29.2,24.6,12.8,6.30,0.402
0,2022-04-05,9.50,29.0,23.0,11.8,9.50,0.407
0,2022-04-06,3.20,30.1,25.4,13.4,3.20,0.403
0,2022-04-07,5.80,30.1,24.0,15.6,5.80,0.398
0,2022-04-08,13.30,29.8,23.0,14.0,13.30,0.387
0,2022-04-09,4.00,30.0,24.4,15.8,4.00,0.385
0,2022-04-10,7.70,30.9,23.8,13.0,7.70,0.384
0,2022-04-11,1.10,30.1,25.8,14.4,1.10,0.380
0,2022-04-12,1.20,30.5,25.5,12.8,1.20,0.372
0,2022-04-13,4.20,30.0,25.5,8.8,4.20,0.365
0,2022-04-14,2.60,30.1,25.4,11.6,2.60,0.358
0,2022-04-15,4.90,30.8,25.3,10.6,4.90,0.351
0,2022-04-16,23.40,29.8,23.6,13.0,23.40,0.358
0,2022-04-17,4.90,31.0,24.2,12.4,4.90,0.363
0,2022-04-18,1.70,30.2,25.0,10.1,1.70,0.361
0,2022-04-19,34.40,30.5,24.4,13.2,34.40,0.366
0,2022-04-20,19.20,30.0,24.2,8.9,19.20,0.377
0,2022-04-21,4.70,30.2,23.9,11.0,4.70,0.383
0,2022-04-22,10.80,28.1,23.6,14.3,10.80,0.387
0,2022-04-23,1.30,30.2,25.1,9.8,1.30,0.382
0,2022-04-24,6.30,31.0,24.6,10.6,6.30,0.378
0,2022-04-25,10.30,27.1,23.8,19.2,10.30,0.379
0,2022-04-26,12.30,30.5,25.0,12.9,12.30,0.382
0,2022-04-27,16.90,29.1,23.6,12.3,16.90,0.394
0,2022-04-28,6.00,30.1,24.5,7.1,6.00,0.399
0,2022-04-29,0.20,30.4,25.7,10.4,0.20,0.389
0,2022-04-30,12.10,29.4,25.2,9.3,12.10,0.382
0,2022-05-01,2.20,29.7,25.0,10.0,2.20,0.378
0,2022-05-02,9.50,30.0,24.5,7.8,9.50,0.381
0,2022-05-03,2.70,30.9,25.2,8.7,2.70,0.385
0,2022-05-04,21.00,28.6,24.0,8.7,21.00,0.390
0,2022-05-05,8.60,30.1,25.6,6.6,8.60,0.394
0,2022-05-06,4.30,30.2,25.1,9.4,4.30,0.397
0,2022-05-07,8.50,30.5,24.8,8.7,8.50,0.397
0,2022-05-08,22.90,29.1,24.5,7.8,22.90,0.401
0,2022-05-09,28.70,29.5,24.5,11.5,28.70,0.408
0,2022-05-10,9.20,28.6,24.5,9.9,9.20,0.421
0,2022-05-11,0.80,30.4,24.5,8.7,0.80,0.419
0,2022-05-12,15.00,29.5,23.9,16.9,15.00,0.420
0,2022-05-13,14.90,29.9,25.5,10.5,14.90,0.418
0,2022-05-14,13.40,28.9,24.6,9.2,13.40,0.420
0,2022-05-15,7.20,29.4,25.1,7.2,7.20,0.423
0,2022-05-16,2.20,30.9,25.1,12.2,2.20,0.420
0,2022-05-17,7.30,30.0,24.8,8.2,7.30,0.415
0,2022-05-18,3.40,29.9,24.4,11.2,3.40,0.410
0,2022-05-19,13.20,30.5,23.5,14.6,13.20,0.411
0,2022-05-20,9.30,28.6,24.2,10.5,9.30,0.415
0,2022-05-21,9.00,28.5,24.7,14.3,9.00,0.415
0,2022-05-22,3.00,29.6,24.4,11.3,3.00,0.415
0,2022-05-23,11.90,29.4,24.0,10.7,11.90,0.417
0,2022-05-24,17.70,30.4,24.4,10.6,17.70,0.419
0,2022-05-25,10.20,30.5,24.6,10.2,10.20,0.417
0,2022-05-26,8.20,29.9,23.6,16.2,8.20,0.422
0,2022-05-27,11.00,28.9,24.7,13.9,11.00,0.424
0,2022-05-28,0.00,30.0,25.0,9.4,0.00,0.419
0,2022-05-29,6.80,28.1,24.8,9.3,6.80,0.414
0,2022-05-30,0.00,30.5,24.8,12.4,0.00,0.414
0,2022-05-31,1.90,31.0,24.9,11.7,1.90,0.407
0,2022-06-01,1.40,30.2,25.5,9.9,1.40,0.397
0,2022-06-02,2.00,30.4,24.1,15.1,2.00,0.397
0,2022-06-03,7.80,29.8,24.4,12.2,7.80,0.394
0,2022-06-04,8.60,29.5,23.4,10.7,8.60,0.395
0,2022-06-05,1.40,30.0,24.9,8.7,1.40,0.389
0,2022-06-06,10.30,30.5,25.8,9.8,10.30,0.396
0,2022-06-07,13.00,27.1,24.8,10.5,13.00,0.401
0,2022-06-08,5.10,29.6,24.8,8.7,5.10,0.402
0,2022-06-09,3.70,28.2,23.5,8.9,3.70,0.402
0,2022-06-10,0.50,29.8,24.5,8.9,0.50,0.401
0,2022-06-11,5.10,29.4,25.3,10.5,5.10,0.395
0,2022-06-12,10.50,28.0,23.6,8.2,10.50,0.394
0,2022-06-13,21.30,29.8,24.1,9.1,21.30,0.398
0,2022-06-14,7.50,29.5,23.5,11.9,7.50,0.404
0,2022-06-15,8.90,28.2,23.6,8.4,8.90,0.408
0,2022-06-16,5.10,28.9,24.5,10.5,5.10,0.403
0,2022-06-17,23.60,30.2,23.2,15.5,23.60,0.409
0,2022-06-18,12.60,27.6,23.0,10.5,12.60,0.415
0,2022-06-19,9.70,28.5,23.5,9.8,9.70,0.417
0,2022-06-20,4.10,28.6,24.4,7.6,4.10,0.419
0,2022-06-21,31.30,27.4,24.0,11.6,31.30,0.417
0,2022-06-22,8.40,28.1,23.9,12.2,8.40,0.418
0,2022-06-23,18.90,27.6,23.6,9.4,18.90,0.421
0,2022-06-24,19.50,28.2,23.6,10.6,19.50,0.423
0,2022-06-25,6.10,28.9,23.5,10.4,6.10,0.422
0,2022-06-26,5.20,29.3,23.8,13.8,5.20,0.420
0,2022-06-27,4.00,28.1,24.4,14.4,4.00,0.412
0,2022-06-28,12.40,28.2,24.8,17.9,12.40,0.407
0,2022-06-29,14.40,28.3,24.5,15.6,14.40,0.410
0,2022-06-30,19.50,27.5,23.5,14.1,19.50,0.417
0,2022-07-01,3.50,28.7,24.1,11.2,3.50,0.421
0,2022-07-02,1.50,30.5,25.1,12.1,1.50,0.416
0,2022-07-03,20.30,30.2,23.8,13.4,20.30,0.415
0,2022-07-04,7.40,27.4,23.7,9.7,7.40,0.424
0,2022-07-05,1.10,29.8,24.7,11.2,1.10,0.421
0,2022-07-06,5.40,28.8,23.5,13.5,5.40,0.420
0,2022-07-07,4.10,28.3,25.1,17.4,4.10,0.421
0,2022-07-08,4.20,28.0,25.2,13.2,4.20,0.420
0,2022-07-09,11.50,26.2,23.5,11.9,11.50,0.421
0,2022-07-10,5.40,28.7,24.6,12.2,5.40,0.419
0,2022-07-11,5.60,28.7,24.0,10.8,5.60,0.420
0,2022-07-12,1.30,29.4,24.3,13.8,1.30,0.419
0,2022-07-13,9.00,29.2,23.0,11.6,9.00,0.418
0,2022-07-14,20.80,27.1,24.0,8.2,20.80,0.423
0,2022-07-15,0.40,28.4,23.5,8.0,0.40,0.419
0,2022-07-16,6.20,29.4,24.5,10.5,6.20,0.413
0,2022-07-17,20.20,28.5,23.0,16.6,20.20,0.412
0,2022-07-18,9.20,27.8,23.9,9.0,9.20,0.418
0,2022-07-19,1.30,29.5,24.2,9.9,1.30,0.414
0,2022-07-20,1.50,30.0,24.8,10.8,1.50,0.409
0,2022-07-21,7.70,29.7,24.5,10.7,7.70,0.406
0,2022-07-22,16.10,28.5,23.9,13.9,16.10,0.411
0,2022-07-23,3.40,28.7,24.9,16.9,3.40,0.411
0,2022-07-24,6.00,29.1,24.4,19.2,6.00,0.409
0,2022-07-25,3.50,28.9,25.1,18.2,3.50,0.408
0,2022-07-26,6.40,28.6,25.9,17.0,6.40,0.408
0,2022-07-27,18.60,27.7,23.8,11.5,18.60,0.408
0,2022-07-28,17.30,27.4,23.7,13.8,17.30,0.418
0,2022-07-29,11.80,28.7,24.0,9.9,11.80,0.418
0,2022-07-30,23.50,27.0,23.5,13.3,23.50,0.420
0,2022-07-31,21.90,26.0,23.8,10.2,21.90,0.428
0,2022-08-01,0.80,29.5,24.5,8.4,0.80,0.422
0,2022-08-02,2.40,28.8,24.5,11.7,2.40,0.415
0,2022-08-03,16.70,28.1,23.8,9.7,16.70,0.413
0,2022-08-04,23.80,28.0,23.7,14.8,23.80,0.417
0,2022-08-05,7.70,28.5,23.7,16.7,7.70,0.413
0,2022-08-06,12.50,28.0,23.5,10.0,12.50,0.413
0,2022-08-07,0.00,28.4,24.8,11.9,0.00,0.406
0,2022-08-08,0.60,29.2,25.2,15.6,0.60,0.400
0,2022-08-09,19.00,27.7,25.1,12.9,19.00,0.398
0,2022-08-10,18.50,29.1,24.6,10.9,18.50,0.400
0,2022-08-11,3.90,29.4,24.6,12.1,3.90,0.401
0,2022-08-12,2.50,30.4,25.0,10.6,2.50,0.392
0,2022-08-13,8.70,29.2,23.9,11.8,8.70,0.402
0,2022-08-14,14.50,27.0,23.0,11.5,14.50,0.412
0,2022-08-15,2.40,28.9,24.6,9.7,2.40,0.409
0,2022-08-16,4.20,29.0,25.0,11.2,4.20,0.409
0,2022-08-17,9.40,29.7,24.4,13.7,9.40,0.412
0,2022-08-18,1.90,29.1,24.4,13.3,1.90,0.413
0,2022-08-19,0.20,30.0,24.5,14.8,0.20,0.404
0,2022-08-20,6.50,29.1,24.5,17.7,6.50,0.402
0,2022-08-21,3.50,29.8,24.5,12.6,3.50,0.400
0,2022-08-22,12.20,27.5,24.8,16.4,12.20,0.396
0,2022-08-23,7.60,28.6,24.4,20.1,7.60,0.396
0,2022-08-24,9.40,27.5,24.6,14.2,9.40,0.396
0,2022-08-25,19.20,28.8,23.2,12.7,19.20,0.400
0,2022-08-26,10.60,28.2,23.7,10.5,10.60,0.406
0,2022-08-27,14.40,27.9,23.5,9.1,14.40,0.413
0,2022-08-28,13.30,28.2,23.8,12.2,13.30,0.418
0,2022-08-29,32.30,28.2,23.2,12.1,32.30,0.422
0,2022-08-30,21.00,27.5,23.6,9.9,21.00,0.422
0,2022-08-31,24.80,28.6,23.2,9.1,24.80,0.428
0,2022-09-01,1.20,29.4,24.8,12.5,1.20,0.421
0,2022-09-02,10.50,28.0,25.6,14.1,10.50,0.413
0,2022-09-03,6.40,28.4,25.1,12.3,6.40,0.410
0,2022-09-04,52.20,28.0,23.2,12.5,52.20,0.416
0,2022-09-05,23.70,25.5,23.6,12.1,23.70,0.425
0,2022-09-06,3.80,31.2,23.4,13.9,3.80,0.426
0,2022-09-07,2.00,29.7,24.6,11.5,2.00,0.420
0,2022-09-08,22.30,29.8,23.9,12.2,22.30,0.421
0,2022-09-09,12.50,27.1,23.1,10.3,12.50,0.427
0,2022-09-10,12.20,27.6,24.0,9.5,12.20,0.424
0,2022-09-11,8.10,27.2,24.4,13.0,8.10,0.421
0,2022-09-12,0.30,29.5,24.0,12.6,0.30,0.417
0,2022-09-13,18.20,27.6,24.0,12.3,18.20,0.415
0,2022-09-14,12.40,28.6,23.5,13.1,12.40,0.421
0,2022-09-15,2.90,28.9,25.0,18.4,2.90,0.418
0,2022-09-16,7.70,28.5,24.7,12.7,7.70,0.418
0,2022-09-17,2.60,29.2,24.7,15.7,2.60,0.418
0,2022-09-18,4.00,29.7,25.1,11.5,4.00,0.411
0,2022-09-19,8.60,29.2,23.9,11.9,8.60,0.408
0,2022-09-20,7.20,28.2,23.2,16.3,7.20,0.409
0,2022-09-21,15.50,29.5,23.0,11.4,15.50,0.404
0,2022-09-22,2.80,29.8,24.6,10.1,2.80,0.397
0,2022-09-23,1.90,30.0,24.8,8.1,1.90,0.397
0,2022-09-24,20.30,28.3,22.8,12.9,20.30,0.405
0,2022-09-25,3.20,29.4,24.6,15.2,3.20,0.402
0,2022-09-26,3.70,28.8,24.6,15.5,3.70,0.396
0,2022-09-27,1.10,28.9,24.8,16.6,1.10,0.391
0,2022-09-28,1.30,30.5,25.0,10.8,1.30,0.388
0,2022-09-29,19.90,29.1,23.7,11.2,19.90,0.392
0,2022-09-30,1.00,31.3,24.7,15.7,1.00,0.396
0,2022-10-01,19.90,28.5,23.8,12.8,19.90,0.396
0,2022-10-02,9.00,28.6,24.5,8.4,9.00,0.396
0,2022-10-03,15.00,27.9,24.0,9.7,15.00,0.399
0,2022-10-04,17.10,29.5,23.6,11.0,17.10,0.403
0,2022-10-05,30.20,28.5,22.7,9.8,30.20,0.410
0,2022-10-06,15.00,28.2,23.2,8.0,15.00,0.417
0,2022-10-07,5.60,29.5,23.8,11.7,5.60,0.418
0,2022-10-08,13.40,29.1,23.7,13.7,13.40,0.420
0,2022-10-09,44.50,26.2,23.1,9.4,44.50,0.426
0,2022-10-10,23.40,29.5,23.8,11.9,23.40,0.427
0,2022-10-11,26.90,28.0,23.8,9.5,26.90,0.426
0,2022-10-12,0.60,28.4,24.6,12.7,0.60,0.425
0,2022-10-13,16.00,29.8,22.9,17.4,16.00,0.424
0,2022-10-14,2.40,29.8,24.5,13.8,2.40,0.419
0,2022-10-15,4.60,30.2,25.4,13.0,4.60,0.420
0,2022-10-16,7.40,28.7,23.9,14.5,7.40,0.417
0,2022-10-17,14.00,29.1,24.8,11.7,14.00,0.414
0,2022-10-18,6.40,28.5,24.3,9.7,6.40,0.412
0,2022-10-19,25.00,27.9,23.6,10.5,25.00,0.423
0,2022-10-20,1.10,31.1,24.2,11.4,1.10,0.418
0,2022-10-21,16.50,30.4,23.4,12.0,16.50,0.417
0,2022-10-22,23.60,28.5,23.6,11.5,23.60,0.423
0,2022-10-23,0.70,30.1,24.5,13.8,0.70,0.418
0,2022-10-24,33.00,30.2,23.0,9.7,33.00,0.421
0,2022-10-25,7.10,29.8,25.0,12.1,7.10,0.420
0,2022-10-26,8.90,29.0,24.4,12.7,8.90,0.417
0,2022-10-27,7.30,28.8,24.4,10.4,7.30,0.418
0,2022-10-28,6.40,29.4,23.8,17.9,6.40,0.416
0,2022-10-29,0.30,29.9,25.3,17.0,0.30,0.409
0,2022-10-30,1.10,30.0,26.0,16.9,1.10,0.403
0,2022-10-31,0.40,30.6,25.8,15.1,0.40,0.400
0,2022-11-01,0.90,29.5,25.3,10.8,0.90,0.395
0,2022-11-02,9.10,29.3,24.1,11.0,9.10,0.400
0,2022-11-03,1.30,30.2,25.0,9.4,1.30,0.397
0,2022-11-04,18.80,28.5,23.9,12.0,18.80,0.402
0,2022-11-05,11.10,29.0,23.8,9.2,11.10,0.394
0,2022-11-06,25.30,29.4,23.5,12.2,25.30,0.396
0,2022-11-07,12.70,28.6,23.5,14.8,12.70,0.402
0,2022-11-08,10.20,28.9,24.5,12.4,10.20,0.399
0,2022-11-09,15.40,30.2,23.0,14.3,15.40,0.403
0,2022-11-10,9.60,30.0,24.7,13.7,9.60,0.404
0,2022-11-11,2.20,30.8,24.5,10.1,2.20,0.404
0,2022-11-12,21.30,29.7,23.0,13.0,21.30,0.409
0,2022-11-13,15.80,29.4,23.8,9.1,15.80,0.408
0,2022-11-14,38.30,29.2,23.0,11.8,38.30,0.414
0,2022-11-15,29.60,26.9,23.2,8.7,29.60,0.425
0,2022-11-16,11.90,29.9,23.1,13.2,11.90,0.425
0,2022-11-17,14.40,28.9,24.5,20.4,14.40,0.421
0,2022-11-18,15.70,27.6,23.7,22.4,15.70,0.425
0,2022-11-19,0.10,29.2,24.9,14.0,0.10,0.422
0,2022-11-20,4.70,29.6,24.8,13.6,4.70,0.418
0,2022-11-21,10.20,29.4,24.4,9.7,10.20,0.419
0,2022-11-22,13.30,30.5,24.1,10.5,13.30,0.419
0,2022-11-23,6.40,31.1,24.0,12.5,6.40,0.414
0,2022-11-24,23.10,29.2,23.1,17.3,23.10,0.420
0,2022-11-25,12.10,29.3,25.0,9.1,12.10,0.422
0,2022-11-26,27.20,27.3,23.5,13.7,27.20,0.423
0,2022-11-27,14.00,29.8,23.7,10.0,14.00,0.422
0,2022-11-28,18.80,30.6,24.4,13.3,18.80,0.420
0,2022-11-29,30.50,30.7,23.3,14.2,30.50,0.425
0,2022-11-30,15.50,30.5,24.2,8.7,15.50,0.425
0,2022-12-01,23.00,29.3,24.0,10.8,23.00,0.424
0,2022-12-02,29.90,29.0,23.1,10.5,29.90,0.426
0,2022-12-03,28.30,28.5,23.2,9.6,28.30,0.427
0,2022-12-04,12.40,30.9,23.8,12.6,12.40,0.421
0,2022-12-05,25.30,29.6,23.0,11.5,25.30,0.423
0,2022-12-06,1.80,29.5,23.5,9.4,1.80,0.423
0,2022-12-07,12.70,28.5,23.7,10.4,12.70,0.421
0,2022-12-08,3.20,29.8,24.0,11.5,3.20,0.418
0,2022-12-09,2.00,29.8,25.2,13.3,2.00,0.417
0,2022-12-10,1.00,30.1,25.6,12.7,1.00,0.415
0,2022-12-11,0.30,30.0,24.7,11.2,0.30,0.408
0,2022-12-12,6.40,30.5,25.0,9.4,6.40,0.407
0,2022-12-13,28.10,29.0,23.5,10.7,28.10,0.421
0,2022-12-14,8.40,29.8,24.2,7.9,8.40,0.418
0,2022-12-15,38.70,30.3,23.8,11.9,38.70,0.416
0,2022-12-16,25.90,28.8,23.5,9.6,25.90,0.425
0,2022-12-17,6.60,28.8,23.5,10.0,6.60,0.426
0,2022-12-18,35.80,30.1,24.1,9.8,35.80,0.422
0,2022-12-19,3.10,30.1,23.7,12.0,3.10,0.422
0,2022-12-20,0.00,29.6,24.4,13.0,0.00,0.418
0,2022-12-21,11.90,30.4,23.6,12.9,11.90,0.417
0,2022-12-22,7.90,30.1,23.6,14.1,7.90,0.418
0,2022-12-23,27.60,28.5,24.1,12.2,27.60,0.423
0,2022-12-24,1.70,27.4,24.4,11.5,1.70,0.421
0,2022-12-25,0.20,30.9,23.9,11.3,0.20,0.416
0,2022-12-26,0.50,29.1,24.2,14.4,0.50,0.410
0,2022-12-27,14.20,30.9,24.5,13.0,14.20,0.404
0,2022-12-28,4.00,30.3,25.5,9.2,4.00,0.395
0,2022-12-29,7.00,31.3,25.1,8.9,7.00,0.393
0,2022-12-30,6.30,28.9,23.6,12.5,6.30,0.395
0,2022-12-31,0.00,31.0,25.0,9.2,0.00,0.387
0,2023-01-01,1.10,31.5,24.7,12.9,1.10,0.381
0,2023-01-02,8.40,29.9,23.6,14.3,8.40,0.380
0,2023-01-03,6.00,29.5,24.5,9.9,6.00,0.379
0,2023-01-04,1.60,29.6,24.5,15.4,1.60,0.375
0,2023-01-05,4.40,29.9,23.9,18.3,4.40,0.371
0,2023-01-06,16.40,29.6,24.4,12.6,16.40,0.369
0,2023-01-07,23.20,30.0,24.0,7.9,23.20,0.377
0,2023-01-08,9.40,29.6,24.1,8.4,9.40,0.382
0,2023-01-09,15.40,27.7,23.0,12.3,15.40,0.390
0,2023-01-10,13.00,28.5,23.2,7.6,13.00,0.398
0,2023-01-11,2.70,29.0,24.0,5.7,2.70,0.399
0,2023-01-12,4.50,29.6,22.6,7.6,4.50,0.397
0,2023-01-13,3.20,29.6,24.8,10.5,3.20,0.395
0,2023-01-14,3.90,28.5,24.0,11.4,3.90,0.399
0,2023-01-15,13.40,28.5,23.0,13.0,13.40,0.401
0,2023-01-16,4.40,30.0,25.0,8.8,4.40,0.403
0,2023-01-17,28.40,29.2,23.0,15.8,28.40,0.406
0,2023-01-18,43.10,27.7,23.1,12.2,43.10,0.412
0,2023-01-19,20.80,29.0,22.9,9.7,20.80,0.419
0,2023-01-20,15.00,28.0,23.1,10.6,15.00,0.419
0,2023-01-21,11.40,28.6,23.4,6.5,11.40,0.420
0,2023-01-22,12.70,29.1,24.1,8.4,12.70,0.419
0,2023-01-23,13.00,28.0,23.0,13.2,13.00,0.424
0,2023-01-24,46.00,28.5,23.6,10.6,46.00,0.425
0,2023-01-25,31.80,27.1,23.4,11.5,31.80,0.428
0,2023-01-26,4.10,27.6,24.2,8.0,4.10,0.426
0,2023-01-27,12.40,27.0,24.2,9.4,12.40,0.423
0,2023-01-28,4.40,28.0,23.4,10.0,4.40,0.423
0,2023-01-29,20.30,29.5,23.4,10.9,20.30,0.424
0,2023-01-30,9.60,27.8,23.6,12.1,9.60,0.424
0,2023-01-31,20.50,28.4,23.8,11.8,20.50,0.427
0,2023-02-01,11.80,28.5,23.5,12.7,11.80,0.426
0,2023-02-02,10.90,26.8,23.5,8.6,10.90,0.426
0,2023-02-03,4.50,27.2,24.9,9.9,4.50,0.423
0,2023-02-04,10.20,27.9,23.4,9.7,10.20,0.425
0,2023-02-05,12.00,29.5,24.6,10.0,12.00,0.421
0,2023-02-06,13.10,30.0,24.1,12.6,13.10,0.417
0,2023-02-07,0.40,30.0,23.9,12.8,0.40,0.418
0,2023-02-08,1.00,31.0,24.6,14.5,1.00,0.412
0,2023-02-09,0.20,29.8,24.5,12.3,0.20,0.404
0,2023-02-10,0.70,30.4,24.6,9.5,0.70,0.397
0,2023-02-11,21.60,30.4,23.4,11.3,21.60,0.397
0,2023-02-12,14.50,27.3,23.4,9.0,14.50,0.393
0,2023-02-13,15.90,29.6,23.5,17.3,15.90,0.396
